8692694	b" This is my app.config file looks like: \n\n \n\n I am trying to use HDI membership provider and this is my Users table structure: \n\n   \n\n And in my recent question asked  here   Oded  helped me out trying to figure the problem with my Insert statement and I re-modified it and I have an ApplicationName column in my database structure I need to specify it.(As it should not be null value) \n\n Now I need to add my application name by default to enter to database as we do it for web.config. \n\n This is what I mean. \n\n   \n\n I need to add that MyApplication to my app.config file. \n\n So How do I do that? \n\n This is how I'm trying to enter user details to database but it is not enetering a single value \n\n \n\n Can anyone point me out where I'm making mistake. \n\n And this is the final result I'm getting while entering to database: \n\n   \n\n To be more short and clear I need to enter the above shown User details to my database using the HDI membership provider. \n"
8692698	b" If you telnet to the ip address 192.43.244.18 port 13, you'll get the current time. \nwell, if I'm not wrong, this is simply a server socket. But there's one thing strange: how's this socket always listening?  \nIf I take a PHP page and program sockets in there, I still have to request for the page first in order to activate the server socket, but this one isn't associated with any pages, and even if a make a perl script, I still have to request for that in order to run the server socket! \nMy question is: how can I make such a thing - an always listening socket - on a webhost (any language will do)? \n"
8692702	b' If I understand your question correctly, you want to stop processing the moment user presses a cancel button. \n\n I would suggest doing something like this (Note that I changed the variables to a1, b1,c1,d1 of assignment from InputBox): \n\n \n'
8692706	b" If you just want to retrieve the most recent quiz that hasn't been sent modify your query from \n\n \n\n to \n\n \n\n ... assuming you are using MS SQL Server database. \n"
8692707	b" You can run the process that's listening on the socket as a daemon (Linux) or service (Windows), or just a regular program really (although that's less elegant). \n"
8692709	b'  StrPtr  is the way to go. Since you didn\xe2\x80\x99t show the relevant code, there is no telling what you did wrong (but there are several errors in the code anyway). In principle, the following works: \n\n \n\n I suspect that you applied the check to  a1  etc. instead of the original variables. Not only does this not work ( Str  forces the string to be non-null), it also makes no sense: what are those variables for, anyway? \n\n Furthermore, all your variable declarations are wrong. The following: \n\n \n\n declares  a ,  b  and  c  as  Variant . Only  d  will be an  Integer . For this, and for other reasons (readability),  never  declare multiple variables in one statement. Always declare them separately. Oh, and use meaningful names.  a ,  b ,  c ,  d  aren\xe2\x80\x99t helpful. \n'
8692714	b'     \n\n You can use matrix transforms to achieve that effect. \n\n for a scale from the top use something like this: \n\n \n\n You can also combine matrices with  Matrix.concat(m:Matrix);  \n'
8692719	b' A simple place to begin would be     which teaches you how to make a simple serversocket in Java that listens for a connection on a specific port. The program created will have to be run at all times to be able to accept the connections. \n'
8692732	b' \n\n hover() is not working at all. I just try to set either background color or border size should be increased when mouse hover. \n'
8692733	b' You can\xe2\x80\x99t animate colors (at least this way), only properties with one numeric value are allowed. There is a separate color animation plugin you need to add. \n\n That anonymous function is missing parentheses: \n\n \n'
8692743	b' Here are two good examples: \n\n     \n\n     \n\n     \n\n This could be done with   Fragments   in newer versions of Android so you have multiple screens with separate layouts and the menu that has separate fragment layout can be reused throughout. \n'
8692745	b' This is a pointless endeavor. It is very easy to extract class files from a running JVM. Hiding them in the executable is like making your windows secure but leaving your door open. Using an obfuscator is your only chance to make it harder to reverse engineer your implementation. \n'
8692759	b' I have a page that generates forms depending on user choice. I want to know if there is a way to convert the form into plain text? Ex. The form has 4 fields, each has a label. I would like to take all the labels/fields and print them to the user as follows: \n\n \n\n Is there a way to do so? \n'
8692778	b' You may get the value for labels and fields in javascript using \n\n \n\n Create a string formatted as you want to show the user and show all the values with \n\n \n'
8692792	b' I want that button(child) will have 25% of full width of horizontal LinearLayout (its parent). The code: \n\n \n\n How can I do it? Thanks. \n'
8692804	b' You can use jQuery to generate basic output, for example: \n\n \n\n This will iterate over all the form labels, then take the next element of each label which is the input. \n\n  Live test case . \n'
8692808	b" I think it's related to the way you are binding the click event as it works in desktop browser but it doesn't in mobile browsers. \n\n Shall you wrap your code within the pageinit event? \n jQuery Mobile Events    \n\n \n"
8692813	b' Try this: \n\n \n'
8692814	b' you can use color plugin..  reference  \n\n \n\n you can also refer previous threads  jQuery backgroundColor animation  and  jQuery animate backgroundColor  \n'
8692818	b' \n    Possible Duplicate:  \n   how to get uniformed random between a, b by a known uniformed random function RANDOM(0,1)    \n \n\n\n\n In the book of  Introduction to algorithms , there is an excise: \n\n  Describe an implementation of the procedure Random(a, b) that only makes calls to Random(0,1). What is the expected running time of your procedure, as a function of a and b? The probability of the result of Random(a,b) should be pure uniformly distributed, as Random(0,1)  \n\n For the Random function, the results are integers between a and b, inclusively. For e.g., Random(0,1) generates either 0 or 1; Random(a, b) generates a, a+1, a+2, ..., b \n\n My solution is like this: \n\n \n\n the running time is  T=b-a  \n\n Is this correct? Are the results of my solutions uniformly distributed? \n\n Thanks \n\n What if my new solution is like this: \n\n \n\n If it is not correct, why r += Random(0,1) makes r not uniformly distributed? \n'
8692822	b" I use a jquery load function to display weather information below a webcam. It works in firefox browsers but not in opera and IE \n\n \n\n For testing (section highlighted with red border):\n    \n\n It is not a css issue 'cos the div is showing at the right location. \n\n Anyone now of any bugs in Opera> \n\n This is what i load: \n\n \n"
8692824	b' You can pass it in as part of the  LinearLayout.LayoutParams  constructor: \n\n \n'
8692830	b" You are loading whole document (including the  &lt;html&gt;&lt;head&gt;.....  stuff) which is not good practice. \n\n Load just the specific part you need e.g. \n\n \n\n Where  Contents  is the ID of the element containing the actual data you need. \n\n  Edit : after seeing your edit and viewing the source, maybe it's due to the combination of float and  inline-block  display - see this question: \n Layout problem (floats) specific to Opera  \n"
8692834	b" I'm trying to write a seemingly simple implementation of the classic producer - consumer idiom\nin Python. There is one comparably quick producer for multiple slower consumers. In principle, this\nis easy to do using the  Queue  module, and the\nlibrary documentation has an example spawning only a few lines of code. \n\n However, I also want the code to work properly in case exceptions occur. Both the producer\nand all consumers should stop in case any of the following things happen: \n\n \n the producer fails with an exception \n any consumer fails with an exception \n the user stops the program (causing a KeyboardInterrupt) \n \n\n After that, the whole process should fail raising the initial exception to inform the\ncaller about what went wrong. \n\n The main challenge seems to be to cleanly terminate the consumer thread without ending up\nin a blocking join(). It appears to be popular to set Thread.deamon=True, but to my\nunderstanding this causes resource leaks in case the producer fails with an exception. \n\n I managed to write an implementation that fulfills my requirements (see below). However\nI find the code to be a lot more complex than expected. \n\n Is there a leaner way to deal with these scenario? \n\n Here are a couple of example calls and the resulting final log message from my current\nimplementation: \n\n Produce and consume 10 items: \n\n \n\n Produce no items: \n\n \n\n Produce 5 items for 10 consumers, thus using only some of the available consumers: \n\n \n\n Interrupt by pressing Control-C: \n\n \n\n Fail to produce item 3: \n\n \n\n Fail to consume item 3: \n\n \n\n Fail to consume the last item: \n\n \n\n And here is the probably overly complex source code: \n\n \n"
8692858	b" Your solution's pseudocode should look like: \n\n \n\n As for uniform distribution, assuming that the random implementation this random number generator is based on is perfectly uniform the odds of getting 0 or 1 are 50%.  Therefore getting the number you want is the result of that choice made over and over again. \n\n So for a=1, b=5, there are 5 choices made. \n\n The odds of getting 1 involves 5 decisions, all 0, the odds of that are 0.5^5 = 3.125% \n\n The odds of getting 5 involves 5 decisions, all 1, the odds of that are 0.5^5 = 3.125% \n\n As you can see from this, the distribution is not uniform -- the odds of any number should be 20%. \n"
8692863	b' The fact that it doesn\'t work with the "git@" url but works with the "https" shows that this is to do with your SSH key setup. Make sure you had chosen the "OpenSSH" option ( and not PUTTY) for TortoiseGit and in the settings page for TortoiseGit verify that the "Remote" section points to the place where your keys are placed. \n'
8692869	b' Are there any way to predict some number of the Random class without going through a loop of rnd.NextDouble()? \n\n i am using this code now: \n\n \n\n How can i get it without the loop? i need the same exact number given using the algorithm of System.Random class of .Net! \n\n \n\n Allegedly solved: \n\n This is my code!!  \n\n \n'
8692877	b' Opera is reporting this script error: \n\n \n'
8692881	b' Below is the code I use. The animation works. However, it jumped back to the original status after it. Is there anything wrong with my code. Thanks. \n\n \n'
8692891	b' See if this works for you \n\n Use the seed for the desired index in the random-number generator, and then pick the first generated number. \n\n \n'
8692892	b" I know how to use  @ConversationScoped  in a wizard consisting of multiple pages. I was wondering, though, what happens when users abort the wizard by navigating somewhere completely unrelated? How can the container figure out the conversation has ended when the conversation scope doesn't seem to be tied to any JSF view states? \n\n If the conversation scope is indeed leaky, what are some good strategies for mitigating this problem? \n"
8692903	b' Assuming all results are integers, you could do it like Todor suggests (by giving each picture a predictable title that you can use). Another way of getting the right filename, though, would be to simply use a HashMap to describe what image should be shown for what result. \n\n \n'
8692904	b" when I'm using  rich:message  inside my form , I see the message just under the input field , colored in red and with X picture. \n\n My question is how can I position  h:message  to be in the same exact place like  rich:message ? or alternately, to delete the X picture from the rich:message.\n(I want to be able to see a red text just under the input field, without any picture). \n\n Thank's In Advance. \n"
8692914	b" Ok. I have done this in Php with a function before. I just don't know how to do it in VB. \n\n I have a character sheet creator for a game I am making. What I am wanting to do is write a single function, where in you click on a button and it will pass the text box name (so that it knows which text box to edit), as well as the value inside of the text box (to make sure that the new character stat ceiling is taken into account). \n\n In my mind, the psuedo code behind the button would look something like \n\n \n\n Essentially, I need to know what to put for noidea, and noidea2, like, byval or byref or what? \n"
8692916	b' Conversations time out if not used for a certain amount of time.\nThe default timeout value set by the container can be modified on a single conversation instance by mean of this API:  Conversation.setTimeout()  \n'
8692925	b' You can either precalculate the values for a given seed and cache them in a list or a database, or use an alternative pseudo-random number generator that can generate index values in linear time. \n'
8692930	b" Others have explained why your solution doesn't work. Here's the correct solution: \n\n 1) Find the smallest number,  p , such that  2^p &gt; b-a . \n\n 2) Perform the following algorithm: \n\n \n\n 3) If  r  is greater than  b-a , go to step 2. \n\n 4) Your result is  r+a  \n\n So let's try Random(1,3). \nSo  b-a  is 2. \n 2^1 = 2 , so  p  will have to be 2 so that  2^p  is greater than 2.\n So we'll loop two times. Let's try all possible outputs: \n\n \n\n So 1/4 of the time, we output 1. 1/4 of the time we output 2. 1/4 of the time we output 3. And 1/4 of the time we have to repeat the algorithm a second time. Looks good. \n\n Note that if you have to do this a lot, two optimizations are handy: \n\n 1) If you use the same range a lot, have a class that computes  p  once so you don't have to compute it each time. \n\n 2) Many CPUs have fast ways to perform step 1 that aren't exposed in high-level languages. For example, x86 CPUs have the  BSR  instruction. \n"
8692938	b" If you use RichFaces, they provide you with nice styling for your  message  component. If you don't want to use it, you have to build your own CSS style class to format the message component. Original JSF 's  &lt;h:message&gt;  component has the attribute  styleClass . You can implement how you want it to look like with CSS class and put the class name there like this: \n\n \n\n My example will not display as nice as RichFaces's implementation. You need to figure it out yourself :P. \n"
8692949	b" So I am working on a small project and I have this function: \n\n \n\n I guess my brain just isn't thinking tonight, I need to make it check the /usr/bin directory for the program or shell command. \n\n I know I can use the $PATH variable, but I am unsure how to work with it via the C Language. It would be great if you could re-write this function to either  execute the program from the /usr/bin directory  or  use $PATH to execute the program  \n\n Thank you in advance. \n\n GeissT. \n"
8692959	b' From the  exec(3)  man page: \n\n \n   The   execlp() ,   execvp() , and  execvpe()  functions duplicate the actions\n         of the shell in searching for an executable file if the specified file\xe2\x80\x90\n         name does not contain a slash (/) character.  The file is sought in the\n         colon-separated list of directory pathnames specified in the  PATH  environment  variable. \n \n'
8692961	b' Here is a question in JavaScript below: \n\n \n\n Why the result of toString is different with toString.call() ? \n\n  UPDATED  \n\n \n\n Is String.prototype.toString not from the prototype chain like below? \n\n \n   toString in String[not found]  --> toString in String.prototype[not found]    \n\n \n \n'
8692962	b" I'm running a rails application on EC2, and I'm using mongoHQ as DBMS. I've specified following values in mongoid.yml \n\n \n\n But when I execute  rails s  it throws an error saying  \n\n \n\n Is there a way to check whether mongoid is reading mongoid.yml? \n\n Edit: \n\n If I use wrong port number then it show an error \n\n \n\n It means that it ignore the the connection options specified in mongoid.yml and connects to localhost:27017. Why is it happening? \n"
8692963	b' The  execvp  library function mimics the shell search inside  $PATH  and then call  execve . \n\n If you want on the contrary to execute a program whose file path is known to you (e.g.  /usr/bin/mail ) then just call  execve  with the complete path as the first  filename  argument. \n'
8692967	b" i want to use hibernate  batch update , i tried the  batch insert  and it works fine, here's the  configuration  i am using for hibernate : \n\n \n\n and here's the  DAO  code: \n\n \n\n  ISSUE : i can notice that the method execution takes so much time (exact same time that's taken without using batching), so the batch update is not working, am i missing something in configuration or doing something wrong ?\nplease advise, thanks. \n"
8692969	b' The ListBox control does not implement a Command property.  I have to attach some functionality to the SelectionChanged event.  Somebody knows how can I do it?  Please help me \n'
8692979	b' Shouldn\'t the second "sessionFactory.getCurrentSession().flush();" be outside of the loop? \n'
8692981	b' I\'m working/preparing an application that is based on a producer/consumer model. In my case there will be one producer which generates several  million  (non-trivial) tasks, and there will be a configurable number of consumers. \n\n Communication between producer and consumers is basically Queue-based. I\'m worried however about memory-consumption: it\'s quite conceivable that the number of tasks will exceed the available memory for the JVM. So I\'d like to have a Queue implementation that only keeps the "top-X" number of queue items in memory, and stores the rest on disk. This does not have to be resilient in that it does not need to survive a restart of the program. \n\n I\'ve searched around, but can\'t find a Queue implementation that seems to be in widespread use (there do seem to be a few, what I call, proof-of-concept implementations, but I\'m worried about future support/continued development of those implementations). I\'m also looked at external Messaging Queue applications, but (1) I don\'t want to run a second external process and (2) even embedding a message broker inside the same JVM process seems a bit "top heavy" for this requirement. \n\n Does anybody know of any well-supported future-proof library out there that provides this functionality? \n\n Rgds \n'
8692983	b" i've a  UITableView  and I'm reading a data from a web service.\nthe data from the web service may change at any time, so i have to refresh my data periodically. \n\n i've managed to refresh the data and store it in an  NSArray , but the  UITableView  won't display those data. \n\n i tried \n\n \n\n but it have no effect. \n\n  EDIT:  \n\n i've implemented all the methods to load the data from an  NSArray  to the  UiTableView .\nthis works when the  NSArray  is initialized in the ViewDidLoad. \n\n but if the  NSArray  changed while the application is running, the  UITableView  Will not display those changes. \n"
8692985	b' You can recursively traverse the tree and use std::sort() on each node to reorder the nodes. See the sort() method I have added to node. \n\n \n\n This will, however, do lots of copy operations. So you will probably need to change the structure of node to contain by reference rather than by value its children. That is adjust the typedef of storage_t to be either node* or some shared pointer based on what suits the rest of your program. You will also need to change the line (*i).sort() to (*i)->sort(). \n'
8692993	b' You have to call the function where you put the content into the table. \n'
8692997	b" \n   (i.e. this would require me to swap two objects without deep-copying\n  them -- is this possible in C++03 and earlier? How about later?) \n \n\n  std::swap  is a Standard function. All Standard types provide a  swap  operation as a member function.  swap  is very common and necessary for all kinds of algorithms. The Standard  std::sort  will use  swap  to swap the nodes, so you don't have to deepcopy. You merely need to implement  swap() . \n\n \n"
8693000	b' The global  toString  function is different to the  object.toString()  function.\nAccording to  this source , the global  toString  function is not very well defined, and thus badly implemented across different browsers. Essentially it provides functionality similar to the  typeof  operator. \n'
8693008	b" I got a strange problem. I have a tabcontrol and 3 tabs. On every tab i got a webbrowser control on it. They all navigate to a website. But it only navigates if you're actually looking at the webbrowser control. So having it minimized on taskbar or systray, wont make it navigate to a website. \n\n Why is that? How can i change this behavior? \n\n [EDIT] \n\n This only seems to happen when i startup the app. After it got 'focus' or a 'look at', this doesn't happen anymore. \n\n Some more info, the navigating happens from a different thread than the UI-thread.\n[/EDIT] \n\n [3nd EDIT] \n\n Here is a test case: \n\n XAML code: \n\n \n\n  \n\n Here is the code behind file: \n\n \n\n How to reproduce: \n\n Put a breakpoint inside  webbrowser_LoadCompleted . Then press the button which is located on the first tabpage of the tabcontrol. \n\n Dont go to the next tabpage yet, wait a coupled of seconds, like 15 or so. \n\n Then go to tabitem2 or 3/4/5. You'll see that the page just got loaded and the  webbrowser_LoadCompleted  event got fired. \n"
8693009	b" You need to implement the  UITableViewDataSource  delegate protocol, specifically  - (UITableViewCell *)tableView:(UITableView *)tableView cellForRowAtIndexPath:(NSIndexPath *)indexPath  \n\n Use this method to set up the cell. You can use the  row  property of  indexPath  to determine which cell you are setting up and provide it with data from your array.  \n\n For example \n\n \n\n  EDIT:   \n reloadData  should call  \n - (NSInteger)numberOfSectionsInTableView:(UITableView *)tableView  and  \n - (NSInteger)tableView:(UITableView *)tableView numberOfRowsInSection:(NSInteger)section   \nto see if there are any cells to be drawn. Make sure you implement these methods as well and return non-zero values or your table view won't try to draw any cells and  - (UITableViewCell *)tableView:(UITableView *)tableView cellForRowAtIndexPath:(NSIndexPath *)indexPath  won't be called.  \n\n  Parse  \nYou may also be interested in  this library  which claims to make remote data-driven tables a lot simpler. \n"
8693012	b' I have figured out the problem Myself after a lot of hair pulling and found the solution that I have changed my code in this way: \n\n \n\n And add another Param this way: \n\n \n\n I know this not the best way If anyone found any other best solution let me know. \n'
8693013	b' You were already given answers how to fix it, but no explanation why your code was wrong. Let\'s have a look at this piece of code: \n\n \n\n Obviously you fell for the idea, that the compiler sees an array as a long string of individual bits. Also you fell for the misconception that you could bit shift arbitrarily long. However this is not how C and C++ work. The bitshift only works on the width of the types it is applied. There are some rules which type is used by the compiler depending on the participating types. So let\'s break down the types: \n\n \n\n okay, there\'s only  int  in there, so the type operated on will be  int . Depending on plattform there is only a limited number of bits. But let\'s say for convenience that  int  has 64 bits. This means that any left shift of a 1 of more than 65 bits will shift the bit out of the available bits and you\'re getting zero bits set. But we\'re not done yet. \n\n After that you\'re assigning that  int  to a  uint16_t . Now here\'s the next misconception. A type of  uint16_t  is specified to provide  at least 16 bits  (C is not very exact in those things, because it may run on a plattform where word size is not a multiple of 8 bits). But for the sake of this explanation let\'s assume that it are exactly 16 bits. The assignment \n\n \n\n coerces, i.e. it throws away the bits, not fitting into the L value. \n\n Last but not least: The expression  pcx.image.data16  is a pointer. This pointer points to the very first element of your data array. By assigning to this pointer you\'re only changing this pointer, not the data it points to. So you have to dereference the pointer. You can dereference a pointer by prepending it with a  *  or by appending a indexing operator [\xe2\x80\xa6] .  Note that  *  and  [0]  are identical!  So if you did a \n\n \n\n this would only dereference to the first array element (which will probably have 16 bits, but maybe more). Anyway: You can not assign a larger bitvector to it, that "wraps" into the next elements (and that is a good thing!). \n\n So the solution is, to iterate over all of the elements of the array, and for each element set that additional bit: \n\n \n'
8693025	b" I would like to get the id of a class that is created in a while loop, the id of the class being the id of the user who made that post, and then send the id to php. \n\n Basically this is what i need \n\n HTML: \n\n  &lt;div class = 'lol' id = &lt;?php $name ?&gt; POST 1 &lt;/div&gt; // id = 1\n&lt;div class = 'lol' id = &lt;?php $name ?&gt; Next POST &lt;/div&gt; id = 5\n  \n\n JavaScript: \n\n \n\n I am getting an undefined index error for the variable ida, please help! \n"
8693031	b" Well, JMS seems like the obvious solution. I don't think you'll find something solid to solve this problem since JMS solves it and is a standard solution. \n\n Note however that Java also has BoundedQueues to solve this problem: dimension the queue to make sure it won't fail with an OOME when the queue is full, and producers will be blocked while trying to put a message in the full bounded queue until some task is removed from the queue by one of the consumers.  \n"
8693040	b' I am doing some Spring + Hibernate exercise. As an example project I have chosen a Blog. I have two model; Blog object and Tags Object. They have onetomany relationship. When I publish and run on server I can see blog items on database but hibernate not inserting tag items. I couldnt figure out what I am missing here: \n\n   \n\n  tags in Blog model : \n\n \n\n  blog in Tags model:  \n\n \n\n  hibernate.hbm.xml:  \n\n \n\n  blogBo (using same implementation as blogDao):  \n\n \n\n test Servlet: \n\n \n\n  hibernate output:  \n\n \n\n I think I need to change blogBo logic that constructor can have a list of tags but then I will not need onetomany annotation andI want to understand what I is missing if I want to use this annotation. \n\n  EDIT: \nMy temporary solution is I have changeg to manytomany. After I have created a third table, blogtags: \n\n \n\n Then I have changed blogDao as below: \n\n \n\n And final servlet: \n\n \n'
8693044	b" I am developing an ATM Software as a home work in which i want to know the total amount of transaction which is processed today, for this purpose I am writting the following code \n\n \n\n But i am getting the exception System.IndexOutOfRangeException: Index was outside the bounds of the array, although in database more than one records are available which are getting by running the same query in query window. But I don't know how to get it through coding. \n\n Please help me. \n\n Regards \n"
8693048	b' You are setting  removedOnCompletion  to  YES  which specifies that after completion the animation is to be removed. Try  NO  instead. \n'
8693051	b" In a GSP file I write something like this: \n\n \n\n But I receive the following error: \n\n \n   org.codehaus.groovy.control.MultipleCompilationErrorsException:\n  startup failed:\n  C__STS_Projekte_TischtennisManager_grails_app_views_league__showGameSheet_gsp:\n  49:expecting '}', found ')' @ line 49, column 134.\n  heets.find{it.matchnumber==1 }) \n \n\n The problem seems to be the double closure as I've found a bug report  here .  \n\n Unfortunately the solution from the bugreport with the  %=  and  %  at the beginning and the end of the tag is not working for me.  \n\n Are there any other workarounds or solutions for this double closure problem? \n\n I'm using Grails 1.3.7. \n"
8693055	b' Change the while like this. \n\n \n\n There is no need of an  i  there \n'
8693056	b" My table entry was pretty long , around 10000 characters , so i'm wondering if i need to compress that myself , e.g use gzip library , before inserting to  mysql  ?  \n\n Current i'm using MyISAM database format. \n\n Thanks ! \n"
8693061	b' From your comment above the code, I believe what you are after is the  index : \n\n \n'
8693064	b' Create a procedure something like this: \n\n \n\n Usage: \n\n \n\n  UPDATE:  \n\n \n'
8693065	b'  String.prototype.toString  overrides  Object.prototype.toString . They are not the same function. \n\n From the  specification of  String.prototype.toString  :  \n\n \n   Returns this String value. (Note that, for a String object, the  toString  method happens to return the same thing as the  valueOf  method.)  \n \n\n And   Object.prototype.toString  : \n\n \n   When the  toString  method is called, the following steps are taken: \n  \n   \n   Let  O  be the result of calling ToObject passing the  this  value as the argument. \n   Let  class  be the value of the [[Class]] internal property of  O . \n   Return the String value that is the result of concatenating the three Strings " [object  ",  class , and " ] ". \n   \n \n\n Arrays behave similar, they also override  toString() : \n\n \n'
8693066	b' Try this: \n\n \n\n And in your Javascript: \n\n \n'
8693068	b' \n\n  run up code and output  text like under block  \n\n \n   28486 \n  a_ \n  25863 \n  25863 \n \n\n Wwhy can\'t change the  $var  in the first call? \n\n \n\n -the code output like- \n\n \n   array(1) {\n    ["are they same?"]=>\n    bool(true)\n  }\n  14802\n  a_\n  array(1) {\n    ["are they same?"]=>\n    bool(true)\n  }\n  19107\n  19107 \n \n\n  so i think it is pass value like  f($var = \'d\')  by "refer"  \n'
8693080	b" The  mysqlclient  library may do some compression (with  CLIENT_COMPRESS  flag to  mysql_real_connect ) to minimize network bandwidth, but AFAIK the  mysqld  server program won't compress data on disk, unless asked (see  Moshe's reply ). And you probably don't want to search inside compressed data. \n\n BTW, you should use InnoDB not MyISAM (which is sort-of deprecated).  \n"
8693082	b'  InnoDB  support data compression: \n\n     \n'
8693083	b' Is there a way to create a folder (with a specific name) in the main directory of my Java app.  I have a user system in my game, and whenever a new user is created, I want it to create a folder that will store all there progress in (and the folder name should be the name they put in).  \n\n For example: \n\n From this: \n\n   \n\n To this (just by entering a username in the game): \n\n   \n'
8693085	b' Try running SmartGit as administrator. \n'
8693086	b" Having the producer block when there is more than enough tasks to be consumed is usually more efficient than letting the queue grow and consume more memory. e.g. if your queue fits in the queue it can be several times faster than a queue which doesn't. \n"
8693089	b" I'm going through Java For Everyone by Cay Horstmann. \n\n I'm a bit confused on when it says: \n\n \n   Don't Use Type Tests \n \n\n This is about using  instanceof  operator for specific type tests in order to implement behavior that varies with each class like (taken straight from the book): \n\n \n\n Apparently this is a poor way to do it as if you have a new class like  NumericQuestion  added you need to revise all parts of your program that make a type test, adding another case. \n\n It is better to add class  NumericQuestion  to the program. Nothing needs to change as we are using polymorphism, not type tests.\nWhen ever you find yourself trying to use tyepe tests in a hierarchy of classes, reconsider and use polymorphism instead. Declare a method  doTheTask  in the superclass, override it in the subclasses and call  q.doTheTask()  \n\n What I don't understand is the last paragraph, the one above. Can someone shoe me an example of what it means please? (I'm kind of a visual learner). How do we actually do this without using tyep tests? \n"
8693092	b' If the main directory is the working direct of your application you can create a directory with \n\n \n'
8693097	b' when trying to define a function that would remove the largest subset of set  m  that is also a subset of set  a  from set  a , I encountered the following error: \n\n \n\n for the following code: \n\n \n\n how do I implement multiple conditions/definitions (using  where  or otherwise), or correct the function to properly work in a different way? \n'
8693098	b' I have a if condition for a Enum. My enum is : \n\n \n\n and this condition \n\n \n\n Expected true result for this condition, but result is false. Why? \n'
8693114	b'  |  does not mean what you think it does, and is probably best left unexplained right now. What matters is that to test "if a or b", you can use  if (a || b) : \n\n \n'
8693117	b"  \ndoes anyone know a possibility to simulate a low bandwidth on android phones (i.e. EDGEor G3) while connected to WIFI? \n\n Is there a app for this? \n\n It it possible to do something like this (  https://stackoverflow.com/a/130465  ) on android devices? \n\n Thanks in advance for any tips. \n\n Edit: I don't want to use the simulator. I need it to do  reproducable performance measurements  for my bachelor's thesis. Using UMTS is just not reproducable enough that's why im looking for something to simulate it. \n"
8693119	b' Say I have the following table: \n\n \n\n I want to select from the table, group by the reference and order by DATE, but also order by the latest reference entry? \n\n For example: \n\n \n\n They should show in this order: 78, 77 (the 00:45 one), 79 \n\n I currently have this as my query: \n\n \n\n How can I get this query to work? So when a reference which already exists gets another entry, it jumps to the top of the list? \n\n Thank you \n'
8693123	b' If you are talking about AES-CBC then it is an Initialisation Vector (IV), not Salt.  It is common practice to send the IV in clear as the first block of the encyphered message.  The IV does not need to be kept secret.  It should however be changed with every message - a constant IV means that effectively your first block is encrypted in ECB mode, which is not properly secure. \n'
8693128	b' There\'s a few things you are doing wrong here: \n\n \n  Your enumeration does not have the  [Flags]  attribute. HasFlags is designed to work only with enumerations with this attribute set.  \n  You don\'t follow the flag conventions. Unless  Type3  is a combination of  Type1  and  Type2 , it should have value  4  instead of  3 . Read up on the documentation in the  FlagsAttribute MSDN page .  \n  Your expectations are wrong:  HasFlag(Flag1 | Flag2)  returns only true of  both  Flag1 and Flag2 are set, since you are bitwise  OR -ing Flag1 and Flag2 and checking if these bits are set. Please have a look at the  HasFlag documentation  for details.  \n \n\n I suspect that your enum is meant to be  just an enum  and not a container for flags. Flags are supposed to be combinable, i.e., type could be "Type1 and Type2" or "no type" or "all types" (like font formatting, which can be "none", "bold", "italic" as well as "bold and italic", "bold and underlined", etc.). I don\'t think that applies to your case. \n\n So, forget about the flags thing and just use regular enum matching (such as  type == EmploymentType.Type1 || type == EmploymentType.Type2  or a  switch  statement) instead of the  HasFlags  method. \n'
8693130	b' You may have to split this up in to two lines. \n\n Try assigning the find results to a separate var first \n\n \n'
8693131	b' Try \n\n \n'
8693132	b" I have a website, which on DEV env. I use virtual directory, while in LIVE env. I don't.\nI want to distinguish between virtual directory &amp; none virtual, in runtime. \n\n How can I acheive this? \n\n Thanks! \n"
8693138	b" Here's a code fragment in WPF that works. Once you click the button, it minimizes the application, and after 2 seconds calls navigate to all browsers while the window is minimized. Pages are loaded in all tabs regardless of window state or tab focus.\nMake sure are calling  Navigate  inside a  Dispatcher.Invoke .  You can't make UI changes in WPF from a different thread unless you call the dispatcher. That might be a problem.\nMy example below calls the navigation from a different thread. \n\n \n"
8693147	b' You can write a wrapper class that fetches the whole content and\nreturns that data with delays and only in small chunks. \n'
8693152	b' you need to specify all the columns near  Group By  clause.    \n\n \n'
8693162	b" One part of your question is easily answerable. You can have multiple definitions in one  where  clause, as in \n\n \n\n and you can have nested  where -clauses. But in a  where -clause, you can only have definitions. Conditions would go into the guards (or  if then else  expressions on the right hand side) and can be combined with the boolean operators,  (&amp;&amp;) ,  (||) ,  not  ... \n\n As for your code, so far I haven't figured out what you intended it to do. \n"
8693167	b' Since every class in java is a subclass of the Object, and variables in java are not objects themselves but instead are object references, why does java make type specification compulsory, when the Object type could be made implicit? The only time it seems necessary is when using the simple data types. \n'
8693172	b' Simply do like... \n\n \n'
8693174	b" Go to the Web tab in Project Properties and change  Virtual path  to  / . \nThis will make the debugging server use the root. \n\n To answer the question, you're looking for the  HttpRuntime.AppDomainAppVirtualPath , which gets the virtual path to the application root. \n"
8693183	b' If a variable is of type  Object , the compiler will not let you use the variable as any other type (unless you cast it). \nThis is called type safety. \n\n For example: \n\n \n'
8693184	b' you can limit bandwidth in Android emulator. \n\n eg: \n\n \n\n more: \n\n     \n'
